uid,province,district,name,electionday,pre,abroad,dis,cons,NVoters,NValid,Votes,isprevote,type,isabroad,isdisab,constit
5375,5365,gangreungsi,disabled_ship,0,0,0,1,Gangwon-do_5,183993,0,0,FALSE,d,FALSE,TRUE,Gangwon-do_5
5397,5365,gangreungsi,prevote_in,0,1,0,0,Gangwon-do_5,183993,53718,19841,TRUE,p,FALSE,FALSE,Gangwon-do_5
5377,5365,gangreungsi,abroad,0,0,1,0,Gangwon-do_5,378,96,6,FALSE,d,TRUE,FALSE,Gangwon-do_5
5693,5365,donghaesitaebaegsisamcheogsijeongseongun_taebaegsi,abroad_office,1,0,0,0,Gangwon-do_6,205480,73705,43339,FALSE,d,FALSE,FALSE,Gangwon-do_6
5656,5365,donghaesitaebaegsisamcheogsijeongseongun_jeongseongun,prevote_in,0,1,0,0,Gangwon-do_6,205480,59812,28248,TRUE,p,FALSE,FALSE,Gangwon-do_6
5557,5365,donghaesitaebaegsisamcheogsijeongseongun_samcheogsi,abroad,0,0,1,0,Gangwon-do_6,71,21,2,FALSE,d,TRUE,FALSE,Gangwon-do_6
5846,5365,sogchosiinjeigungoseonggunyangyanggun_yangyanggun,seomyeonjei3tu,1,0,0,0,Gangwon-do_7,146341,55462,31967,FALSE,p,FALSE,FALSE,Gangwon-do_7
5864,5365,sogchosiinjeigungoseonggunyangyanggun_yangyanggun,prevote_in,0,1,0,0,Gangwon-do_7,146341,39964,18200,TRUE,p,FALSE,FALSE,Gangwon-do_7
5874,5365,sogchosiinjeigungoseonggunyangyanggun_injeigun,abroad,0,0,1,0,Gangwon-do_7,28,5,1,FALSE,d,TRUE,FALSE,Gangwon-do_7
6568,5365,hongseonggunhwaingseonggunyeongwueolgunpyeongchanggun_hwaingseonggun,gonggeunmyeonjei1tu,1,0,0,0,Gangwon-do_8,174337,63462,33715,FALSE,p,FALSE,FALSE,Gangwon-do_8
6455,5365,hongseonggunhwaingseonggunyeongwueolgunpyeongchanggun_pyeongchanggun,prevote_in,0,1,0,0,Gangwon-do_8,174337,51630,22232,TRUE,p,FALSE,FALSE,Gangwon-do_8
6409,5365,hongseonggunhwaingseonggunyeongwueolgunpyeongchanggun_pyeongchanggun,abroad,0,0,1,0,Gangwon-do_8,87,10,4,FALSE,d,TRUE,FALSE,Gangwon-do_8
6769,6577,donggunamgugab_namgu,wueolsan4dongjei2tu,1,0,0,0,Gwangju_1,139407,46916,35240,FALSE,p,FALSE,FALSE,Gwangju_1
6767,6577,donggunamgugab_namgu,prevote_in,0,1,0,0,Gwangju_1,139407,45741,36318,TRUE,p,FALSE,FALSE,Gwangju_1
6745,6577,donggunamgugab_namgu,abroad,0,0,1,0,Gwangju_1,323,75,67,FALSE,d,TRUE,FALSE,Gwangju_1
6839,6577,donggunamgueul_donggu,sansu1dongjei1tu,1,0,0,0,Gwangju_2,128461,39179,27484,FALSE,p,FALSE,FALSE,Gwangju_2
6853,6577,donggunamgueul_donggu,prevote_in,0,1,0,0,Gwangju_2,128461,45974,34053,TRUE,p,FALSE,FALSE,Gwangju_2
6818,6577,donggunamgueul_donggu,abroad,0,0,1,0,Gwangju_2,264,55,48,FALSE,d,TRUE,FALSE,Gwangju_2
7123,6577,seogugab,nongseong2dongjei2tu,1,0,0,0,Gwangju_3,131274,41619,33631,FALSE,p,FALSE,FALSE,Gwangju_3
7143,6577,seogugab,prevote_in,0,1,0,0,Gwangju_3,131274,42634,35607,TRUE,p,FALSE,FALSE,Gwangju_3
7105,6577,seogugab,abroad,0,0,1,0,Gwangju_3,239,54,46,FALSE,d,TRUE,FALSE,Gwangju_3
7212,6577,seogueul,geumho2dongjei3tu,1,0,0,0,Gwangju_4,120968,40900,30170,FALSE,p,FALSE,FALSE,Gwangju_4
7178,6577,seogueul,prevote_in,0,1,0,0,Gwangju_4,120968,39854,31059,TRUE,p,FALSE,FALSE,Gwangju_4
7175,6577,seogueul,abroad,0,0,1,0,Gwangju_4,240,52,45,FALSE,d,TRUE,FALSE,Gwangju_4
6971,6577,buggugab,munheung2dongjei1tu,1,0,0,0,Gwangju_5,155585,47004,26199,FALSE,p,FALSE,FALSE,Gwangju_5
6951,6577,buggugab,prevote_in,0,1,0,0,Gwangju_5,155585,55011,32755,TRUE,p,FALSE,FALSE,Gwangju_5
6917,6577,buggugab,abroad,0,0,1,0,Gwangju_5,297,79,56,FALSE,d,TRUE,FALSE,Gwangju_5
7094,6577,buggueul,yangsandongjei4tu,1,0,0,0,Gwangju_6,208465,71606,55760,FALSE,p,FALSE,FALSE,Gwangju_6
7066,6577,buggueul,prevote_in,0,1,0,0,Gwangju_6,208465,65586,52382,TRUE,p,FALSE,FALSE,Gwangju_6
7023,6577,buggueul,abroad,0,0,1,0,Gwangju_6,443,98,82,FALSE,d,TRUE,FALSE,Gwangju_6
6615,6577,gwangsangugab,eoryongdongjei7tu,1,0,0,0,Gwangju_7,139019,47101,36301,FALSE,p,FALSE,FALSE,Gwangju_7
6604,6577,gwangsangugab,prevote_in,0,1,0,0,Gwangju_7,139019,39612,31135,TRUE,p,FALSE,FALSE,Gwangju_7
6586,6577,gwangsangugab,abroad,0,0,1,0,Gwangju_7,194,51,45,FALSE,d,TRUE,FALSE,Gwangju_7
6722,6577,gwangsangueul,suwandongjei8tu,1,0,0,0,Gwangju_8,182544,65846,55112,FALSE,p,FALSE,FALSE,Gwangju_8
6729,6577,gwangsangueul,prevote_in,0,1,0,0,Gwangju_8,182544,49263,41638,TRUE,p,FALSE,FALSE,Gwangju_8
6672,6577,gwangsangueul,abroad,0,0,1,0,Gwangju_8,249,61,56,FALSE,d,TRUE,FALSE,Gwangju_8
11000,9076,suwueonsigab,songjugdongjei2tu,1,0,0,0,Gyeonggi-do_1,197264,81548,45199,FALSE,p,FALSE,FALSE,Gyeonggi-do_1
10963,9076,suwueonsigab,prevote_in,0,1,0,0,Gyeonggi-do_1,197264,48225,31583,TRUE,p,FALSE,FALSE,Gyeonggi-do_1
10951,9076,suwueonsigab,abroad,0,0,1,0,Gyeonggi-do_1,604,147,92,FALSE,d,TRUE,FALSE,Gyeonggi-do_1
12829,9076,euijeongbusigab,howueon1dongjei5tu,1,0,0,0,Gyeonggi-do_10,177854,63162,30951,FALSE,p,FALSE,FALSE,Gyeonggi-do_10
12824,9076,euijeongbusigab,prevote_in,0,1,0,0,Gyeonggi-do_10,177854,40031,23745,TRUE,p,FALSE,FALSE,Gyeonggi-do_10
12804,9076,euijeongbusigab,abroad,0,0,1,0,Gyeonggi-do_10,520,147,106,FALSE,d,TRUE,FALSE,Gyeonggi-do_10
12916,9076,euijeongbusieul,songsan1dongjei9tu,1,0,0,0,Gyeonggi-do_11,206642,82828,43483,FALSE,p,FALSE,FALSE,Gyeonggi-do_11
12883,9076,euijeongbusieul,prevote_in,0,1,0,0,Gyeonggi-do_11,206642,44854,27980,TRUE,p,FALSE,FALSE,Gyeonggi-do_11
12872,9076,euijeongbusieul,abroad,0,0,1,0,Gyeonggi-do_11,541,143,105,FALSE,d,TRUE,FALSE,Gyeonggi-do_11
12021,9076,anyangsimanangu,seogsu1dongjei2tu,1,0,0,0,Gyeonggi-do_12,210218,81560,39999,FALSE,p,FALSE,FALSE,Gyeonggi-do_12
12008,9076,anyangsimanangu,prevote_in,0,1,0,0,Gyeonggi-do_12,210218,58651,35123,TRUE,p,FALSE,FALSE,Gyeonggi-do_12
11966,9076,anyangsimanangu,abroad,0,0,1,0,Gyeonggi-do_12,663,186,142,FALSE,d,TRUE,FALSE,Gyeonggi-do_12
11856,9076,anyangsidongangugab,bisan3dongjei3tu,1,0,0,0,Gyeonggi-do_13,145201,62149,31371,FALSE,p,FALSE,FALSE,Gyeonggi-do_13
11841,9076,anyangsidongangugab,prevote_in,0,1,0,0,Gyeonggi-do_13,145201,39512,24869,TRUE,p,FALSE,FALSE,Gyeonggi-do_13
11838,9076,anyangsidongangugab,abroad,0,0,1,0,Gyeonggi-do_13,626,156,101,FALSE,d,TRUE,FALSE,Gyeonggi-do_13
11922,9076,anyangsidongangueul,gwiindongjei2tu,1,0,0,0,Gyeonggi-do_14,121460,53251,26174,FALSE,p,FALSE,FALSE,Gyeonggi-do_14
11944,9076,anyangsidongangueul,prevote_in,0,1,0,0,Gyeonggi-do_14,121460,38411,23446,TRUE,p,FALSE,FALSE,Gyeonggi-do_14
11905,9076,anyangsidongangueul,abroad,0,0,1,0,Gyeonggi-do_14,608,176,113,FALSE,d,TRUE,FALSE,Gyeonggi-do_14
10384,9076,bucheonsigab,bucheondongjei18tu,1,0,0,0,Gyeonggi-do_15,138013,56684,31828,FALSE,p,FALSE,FALSE,Gyeonggi-do_15
10346,9076,bucheonsigab,prevote_out,0,1,0,0,Gyeonggi-do_15,138013,24322,16091,TRUE,d,FALSE,FALSE,Gyeonggi-do_15
10347,9076,bucheonsigab,abroad,0,0,1,0,Gyeonggi-do_15,367,106,81,FALSE,d,TRUE,FALSE,Gyeonggi-do_15
10517,9076,bucheonsieul,sangdongjei9tu,1,0,0,0,Gyeonggi-do_16,219316,98113,49923,FALSE,p,FALSE,FALSE,Gyeonggi-do_16
10468,9076,bucheonsieul,prevote_in,0,1,0,0,Gyeonggi-do_16,219316,49010,30812,TRUE,p,FALSE,FALSE,Gyeonggi-do_16
10465,9076,bucheonsieul,abroad,0,0,1,0,Gyeonggi-do_16,729,194,152,FALSE,d,TRUE,FALSE,Gyeonggi-do_16
10427,9076,bucheonsibyeong,sosabondongjei8tu,1,0,0,0,Gyeonggi-do_17,201193,87131,49637,FALSE,p,FALSE,FALSE,Gyeonggi-do_17
10419,9076,bucheonsibyeong,prevote_in,0,1,0,0,Gyeonggi-do_17,201193,40803,27817,TRUE,p,FALSE,FALSE,Gyeonggi-do_17
10394,9076,bucheonsibyeong,abroad,0,0,1,0,Gyeonggi-do_17,664,165,120,FALSE,d,TRUE,FALSE,Gyeonggi-do_17
10548,9076,bucheonsijeong,seonggogdongjei15tu,1,0,0,0,Gyeonggi-do_18,150120,62819,33528,FALSE,p,FALSE,FALSE,Gyeonggi-do_18
10533,9076,bucheonsijeong,prevote_in,0,1,0,0,Gyeonggi-do_18,150120,24385,15943,TRUE,p,FALSE,FALSE,Gyeonggi-do_18
10530,9076,bucheonsijeong,abroad,0,0,1,0,Gyeonggi-do_18,339,117,80,FALSE,d,TRUE,FALSE,Gyeonggi-do_18
9454,9076,gwangmyeongsigab,gwangmyeong1dongjei2tu,1,0,0,0,Gyeonggi-do_19,133959,54116,23224,FALSE,p,FALSE,FALSE,Gyeonggi-do_19
9461,9076,gwangmyeongsigab,prevote_in,0,1,0,0,Gyeonggi-do_19,133959,36015,19719,TRUE,p,FALSE,FALSE,Gyeonggi-do_19
9449,9076,gwangmyeongsigab,abroad,0,0,1,0,Gyeonggi-do_19,450,118,75,FALSE,d,TRUE,FALSE,Gyeonggi-do_19
11238,9076,suwueonsieul,geumgogdongjei6tu,1,0,0,0,Gyeonggi-do_2,212682,90127,51587,FALSE,p,FALSE,FALSE,Gyeonggi-do_2
11207,9076,suwueonsieul,prevote_in,0,1,0,0,Gyeonggi-do_2,212682,48970,32801,TRUE,p,FALSE,FALSE,Gyeonggi-do_2
11193,9076,suwueonsieul,abroad,0,0,1,0,Gyeonggi-do_2,612,140,109,FALSE,d,TRUE,FALSE,Gyeonggi-do_2
9536,9076,gwangmyeongsieul,haan2dongjei1tu,1,0,0,0,Gyeonggi-do_20,130843,57930,34943,FALSE,p,FALSE,FALSE,Gyeonggi-do_20
9541,9076,gwangmyeongsieul,prevote_in,0,1,0,0,Gyeonggi-do_20,130843,32652,23108,TRUE,p,FALSE,FALSE,Gyeonggi-do_20
9524,9076,gwangmyeongsieul,abroad,0,0,1,0,Gyeonggi-do_20,434,108,78,FALSE,d,TRUE,FALSE,Gyeonggi-do_20
13312,9076,pyeongtaegsigab,seigyodongjei2tu,1,0,0,0,Gyeonggi-do_21,213391,80951,38196,FALSE,p,FALSE,FALSE,Gyeonggi-do_21
13287,9076,pyeongtaegsigab,prevote_in,0,1,0,0,Gyeonggi-do_21,213391,43477,24272,TRUE,p,FALSE,FALSE,Gyeonggi-do_21
13227,9076,pyeongtaegsigab,abroad,0,0,1,0,Gyeonggi-do_21,472,119,84,FALSE,d,TRUE,FALSE,Gyeonggi-do_21
13348,9076,pyeongtaegsieul,anjungeubjei6tu,1,0,0,0,Gyeonggi-do_22,214339,79750,40693,FALSE,p,FALSE,FALSE,Gyeonggi-do_22
13342,9076,pyeongtaegsieul,prevote_in,0,1,0,0,Gyeonggi-do_22,214339,44932,18772,TRUE,p,FALSE,FALSE,Gyeonggi-do_22
13329,9076,pyeongtaegsieul,abroad,0,0,1,0,Gyeonggi-do_22,458,104,26,FALSE,d,TRUE,FALSE,Gyeonggi-do_22
10260,9076,dongducheonsiyeoncheongun_dongducheonsi,bulhyeondongjei4tu,1,0,0,0,Gyeonggi-do_23,118716,40638,23613,FALSE,p,FALSE,FALSE,Gyeonggi-do_23
10249,9076,dongducheonsiyeoncheongun_dongducheonsi,prevote_in,0,1,0,0,Gyeonggi-do_23,118716,31641,15153,TRUE,p,FALSE,FALSE,Gyeonggi-do_23
10284,9076,dongducheonsiyeoncheongun_yeoncheongun,abroad,0,0,1,0,Gyeonggi-do_23,68,15,6,FALSE,d,TRUE,FALSE,Gyeonggi-do_23
11653,9076,ansansisangroggugab,banwueoldongjei3tu,1,0,0,0,Gyeonggi-do_24,166882,63373,34543,FALSE,p,FALSE,FALSE,Gyeonggi-do_24
11621,9076,ansansisangroggugab,prevote_out,0,1,0,0,Gyeonggi-do_24,166882,37312,24398,TRUE,d,FALSE,FALSE,Gyeonggi-do_24
11622,9076,ansansisangroggugab,abroad,0,0,1,0,Gyeonggi-do_24,445,106,80,FALSE,d,TRUE,FALSE,Gyeonggi-do_24
11724,9076,ansansisangroggueul,seongpodongjei4tu,1,0,0,0,Gyeonggi-do_25,128916,48482,26109,FALSE,p,FALSE,FALSE,Gyeonggi-do_25
11710,9076,ansansisangroggueul,prevote_in,0,1,0,0,Gyeonggi-do_25,128916,26881,17416,TRUE,p,FALSE,FALSE,Gyeonggi-do_25
11687,9076,ansansisangroggueul,abroad,0,0,1,0,Gyeonggi-do_25,309,99,73,FALSE,d,TRUE,FALSE,Gyeonggi-do_25
11512,9076,ansansidanwueongugab,wadongjei5tu,1,0,0,0,Gyeonggi-do_26,132705,48835,25734,FALSE,p,FALSE,FALSE,Gyeonggi-do_26
11517,9076,ansansidanwueongugab,prevote_in,0,1,0,0,Gyeonggi-do_26,132705,26470,16236,TRUE,p,FALSE,FALSE,Gyeonggi-do_26
11504,9076,ansansidanwueongugab,abroad,0,0,1,0,Gyeonggi-do_26,210,53,39,FALSE,d,TRUE,FALSE,Gyeonggi-do_26
11574,9076,ansansidanwueongueul,hosudongjei4tu,1,0,0,0,Gyeonggi-do_27,126864,52920,24872,FALSE,p,FALSE,FALSE,Gyeonggi-do_27
11596,9076,ansansidanwueongueul,prevote_in,0,1,0,0,Gyeonggi-do_27,126864,29117,17215,TRUE,p,FALSE,FALSE,Gyeonggi-do_27
11567,9076,ansansidanwueongueul,abroad,0,0,1,0,Gyeonggi-do_27,321,83,61,FALSE,d,TRUE,FALSE,Gyeonggi-do_27
9149,9076,goyangsigab,hwajeong1dongjei5tu,1,0,0,0,Gyeonggi-do_28,216447,91128,35992,FALSE,p,FALSE,FALSE,Gyeonggi-do_28
9134,9076,goyangsigab,prevote_in,0,1,0,0,Gyeonggi-do_28,216447,52140,20460,TRUE,p,FALSE,FALSE,Gyeonggi-do_28
9084,9076,goyangsigab,abroad,0,0,1,0,Gyeonggi-do_28,876,206,60,FALSE,d,TRUE,FALSE,Gyeonggi-do_28
9327,9076,goyangsieul,daedeogdongjei2tu,1,0,0,0,Gyeonggi-do_29,226502,96218,46003,FALSE,p,FALSE,FALSE,Gyeonggi-do_29
9274,9076,goyangsieul,prevote_in,0,1,0,0,Gyeonggi-do_29,226502,57336,34507,TRUE,p,FALSE,FALSE,Gyeonggi-do_29
9258,9076,goyangsieul,abroad,0,0,1,0,Gyeonggi-do_29,1044,305,223,FALSE,d,TRUE,FALSE,Gyeonggi-do_29
11180,9076,suwueonsibyeong,ingyeidongjei2tu,1,0,0,0,Gyeonggi-do_3,154097,56964,27850,FALSE,p,FALSE,FALSE,Gyeonggi-do_3
11134,9076,suwueonsibyeong,prevote_in,0,1,0,0,Gyeonggi-do_3,154097,37802,22418,TRUE,p,FALSE,FALSE,Gyeonggi-do_3
11123,9076,suwueonsibyeong,abroad,0,0,1,0,Gyeonggi-do_3,526,131,98,FALSE,d,TRUE,FALSE,Gyeonggi-do_3
9222,9076,goyangsibyeong,madu2dongjei4tu,1,0,0,0,Gyeonggi-do_30,223611,93071,46327,FALSE,p,FALSE,FALSE,Gyeonggi-do_30
9242,9076,goyangsibyeong,prevote_in,0,1,0,0,Gyeonggi-do_30,223611,54212,33558,TRUE,p,FALSE,FALSE,Gyeonggi-do_30
9170,9076,goyangsibyeong,abroad,0,0,1,0,Gyeonggi-do_30,1130,256,181,FALSE,d,TRUE,FALSE,Gyeonggi-do_30
9394,9076,goyangsijeong,juyeob1dongjei2tu,1,0,0,0,Gyeonggi-do_31,234198,106441,51868,FALSE,p,FALSE,FALSE,Gyeonggi-do_31
9402,9076,goyangsijeong,prevote_in,0,1,0,0,Gyeonggi-do_31,234198,54061,33839,TRUE,p,FALSE,FALSE,Gyeonggi-do_31
9359,9076,goyangsijeong,abroad,0,0,1,0,Gyeonggi-do_31,1241,367,236,FALSE,d,TRUE,FALSE,Gyeonggi-do_31
12753,9076,euiwangsigwacheonsi_euiwangsi,bugogdongjei4tu,1,0,0,0,Gyeonggi-do_32,187635,82198,35430,FALSE,p,FALSE,FALSE,Gyeonggi-do_32
12714,9076,euiwangsigwacheonsi_gwacheonsi,prevote_in,0,1,0,0,Gyeonggi-do_32,187635,53373,25523,TRUE,p,FALSE,FALSE,Gyeonggi-do_32
12707,9076,euiwangsigwacheonsi_gwacheonsi,abroad,0,0,1,0,Gyeonggi-do_32,360,105,48,FALSE,d,TRUE,FALSE,Gyeonggi-do_32
9718,9076,gurisi,donggudongjei5tu,1,0,0,0,Gyeonggi-do_33,168157,71123,38540,FALSE,p,FALSE,FALSE,Gyeonggi-do_33
9766,9076,gurisi,prevote_in,0,1,0,0,Gyeonggi-do_33,168157,38992,26027,TRUE,p,FALSE,FALSE,Gyeonggi-do_33
9701,9076,gurisi,abroad,0,0,1,0,Gyeonggi-do_33,532,144,98,FALSE,d,TRUE,FALSE,Gyeonggi-do_33
10052,9076,namyangjusigab,hwadoeubjei19tu,1,0,0,0,Gyeonggi-do_34,168806,68140,36946,FALSE,p,FALSE,FALSE,Gyeonggi-do_34
10059,9076,namyangjusigab,prevote_in,0,1,0,0,Gyeonggi-do_34,168806,34883,22741,TRUE,p,FALSE,FALSE,Gyeonggi-do_34
10030,9076,namyangjusigab,abroad,0,0,1,0,Gyeonggi-do_34,546,121,92,FALSE,d,TRUE,FALSE,Gyeonggi-do_34
10227,9076,namyangjusieul,byeolnaedongjei11tu,1,0,0,0,Gyeonggi-do_35,193523,78047,43019,FALSE,p,FALSE,FALSE,Gyeonggi-do_35
10209,9076,namyangjusieul,prevote_in,0,1,0,0,Gyeonggi-do_35,193523,37999,25530,TRUE,p,FALSE,FALSE,Gyeonggi-do_35
10175,9076,namyangjusieul,abroad,0,0,1,0,Gyeonggi-do_35,581,160,110,FALSE,d,TRUE,FALSE,Gyeonggi-do_35
10149,9076,namyangjusibyeong,dasan1dongjei14tu,1,0,0,0,Gyeonggi-do_36,212655,96924,44901,FALSE,p,FALSE,FALSE,Gyeonggi-do_36
10160,9076,namyangjusibyeong,prevote_in,0,1,0,0,Gyeonggi-do_36,212655,46182,26724,TRUE,p,FALSE,FALSE,Gyeonggi-do_36
10089,9076,namyangjusibyeong,abroad,0,0,1,0,Gyeonggi-do_36,793,216,151,FALSE,d,TRUE,FALSE,Gyeonggi-do_36
12355,9076,osansi,seimadongjei1tu,1,0,0,0,Gyeonggi-do_37,182082,73229,39127,FALSE,p,FALSE,FALSE,Gyeonggi-do_37
12316,9076,osansi,prevote_in,0,1,0,0,Gyeonggi-do_37,182082,35859,22735,TRUE,p,FALSE,FALSE,Gyeonggi-do_37
12303,9076,osansi,abroad,0,0,1,0,Gyeonggi-do_37,389,93,62,FALSE,d,TRUE,FALSE,Gyeonggi-do_37
11352,9076,siheungsigab,daeyadongjei1tu,1,0,0,0,Gyeonggi-do_38,205460,88002,42604,FALSE,p,FALSE,FALSE,Gyeonggi-do_38
11372,9076,siheungsigab,prevote_in,0,1,0,0,Gyeonggi-do_38,205460,44614,25964,TRUE,p,FALSE,FALSE,Gyeonggi-do_38
11348,9076,siheungsigab,abroad,0,0,1,0,Gyeonggi-do_38,479,124,85,FALSE,d,TRUE,FALSE,Gyeonggi-do_38
11486,9076,siheungsieul,baegoddongjei4tu,1,0,0,0,Gyeonggi-do_39,185517,66904,42948,FALSE,p,FALSE,FALSE,Gyeonggi-do_39
11482,9076,siheungsieul,prevote_in,0,1,0,0,Gyeonggi-do_39,185517,36360,26258,TRUE,p,FALSE,FALSE,Gyeonggi-do_39
11428,9076,siheungsieul,abroad,0,0,1,0,Gyeonggi-do_39,363,81,59,FALSE,d,TRUE,FALSE,Gyeonggi-do_39
11287,9076,suwueonsijeong,maetan2dongjei3tu,1,0,0,0,Gyeonggi-do_4,200760,85309,45429,FALSE,p,FALSE,FALSE,Gyeonggi-do_4
11306,9076,suwueonsijeong,prevote_in,0,1,0,0,Gyeonggi-do_4,200760,53019,33984,TRUE,p,FALSE,FALSE,Gyeonggi-do_4
11273,9076,suwueonsijeong,abroad,0,0,1,0,Gyeonggi-do_4,879,202,139,FALSE,d,TRUE,FALSE,Gyeonggi-do_4
9838,9076,gunposi,ogeumdongjei3tu,1,0,0,0,Gyeonggi-do_40,231814,101607,53948,FALSE,p,FALSE,FALSE,Gyeonggi-do_40
9792,9076,gunposi,prevote_in,0,1,0,0,Gyeonggi-do_40,231814,57116,37151,TRUE,p,FALSE,FALSE,Gyeonggi-do_40
9778,9076,gunposi,abroad,0,0,1,0,Gyeonggi-do_40,851,206,153,FALSE,d,TRUE,FALSE,Gyeonggi-do_40
13651,9076,hanamsi,misa1dongjei7tu,1,0,0,0,Gyeonggi-do_41,226947,90859,41699,FALSE,p,FALSE,FALSE,Gyeonggi-do_41
13606,9076,hanamsi,prevote_in,0,1,0,0,Gyeonggi-do_41,226947,59764,34739,TRUE,p,FALSE,FALSE,Gyeonggi-do_41
13581,9076,hanamsi,abroad,0,0,1,0,Gyeonggi-do_41,853,184,131,FALSE,d,TRUE,FALSE,Gyeonggi-do_41
12425,9076,yonginsigab,yeogsamdongjei1tu,1,0,0,0,Gyeonggi-do_42,212221,81782,46920,FALSE,p,FALSE,FALSE,Gyeonggi-do_42
12402,9076,yonginsigab,prevote_in,0,1,0,0,Gyeonggi-do_42,212221,49456,22867,TRUE,p,FALSE,FALSE,Gyeonggi-do_42
12374,9076,yonginsigab,abroad,0,0,1,0,Gyeonggi-do_42,625,152,39,FALSE,d,TRUE,FALSE,Gyeonggi-do_42
12565,9076,yonginsieul,gugaldongjei4tu,1,0,0,0,Gyeonggi-do_43,218376,95006,53331,FALSE,p,FALSE,FALSE,Gyeonggi-do_43
12607,9076,yonginsieul,prevote_in,0,1,0,0,Gyeonggi-do_43,218376,53985,36158,TRUE,p,FALSE,FALSE,Gyeonggi-do_43
12547,9076,yonginsieul,abroad,0,0,1,0,Gyeonggi-do_43,997,252,185,FALSE,d,TRUE,FALSE,Gyeonggi-do_43
12535,9076,yonginsibyeong,seongbogdongjei5tu,1,0,0,0,Gyeonggi-do_44,223446,103892,48125,FALSE,p,FALSE,FALSE,Gyeonggi-do_44
12468,9076,yonginsibyeong,prevote_out,0,1,0,0,Gyeonggi-do_44,223446,59528,36087,TRUE,d,FALSE,FALSE,Gyeonggi-do_44
12469,9076,yonginsibyeong,abroad,0,0,1,0,Gyeonggi-do_44,1770,447,279,FALSE,d,TRUE,FALSE,Gyeonggi-do_44
12664,9076,yonginsijeong,bojeongdongjei7tu,1,0,0,0,Gyeonggi-do_45,205539,94857,46025,FALSE,p,FALSE,FALSE,Gyeonggi-do_45
12657,9076,yonginsijeong,prevote_in,0,1,0,0,Gyeonggi-do_45,205539,54027,33515,TRUE,p,FALSE,FALSE,Gyeonggi-do_45
12635,9076,yonginsijeong,abroad,0,0,1,0,Gyeonggi-do_45,1401,346,244,FALSE,d,TRUE,FALSE,Gyeonggi-do_45
13067,9076,pajusigab,tanhyeonmyeonjei1tu,1,0,0,0,Gyeonggi-do_46,219134,95268,54979,FALSE,p,FALSE,FALSE,Gyeonggi-do_46
13073,9076,pajusigab,prevote_in,0,1,0,0,Gyeonggi-do_46,219134,44096,29903,TRUE,p,FALSE,FALSE,Gyeonggi-do_46
13045,9076,pajusigab,abroad,0,0,1,0,Gyeonggi-do_46,849,227,171,FALSE,d,TRUE,FALSE,Gyeonggi-do_46
13196,9076,pajusieul,geumchon1dongjei2tu,1,0,0,0,Gyeonggi-do_47,150668,55745,27541,FALSE,p,FALSE,FALSE,Gyeonggi-do_47
13132,9076,pajusieul,prevote_out,0,1,0,0,Gyeonggi-do_47,150668,33506,20935,TRUE,d,FALSE,FALSE,Gyeonggi-do_47
13133,9076,pajusieul,abroad,0,0,1,0,Gyeonggi-do_47,400,121,89,FALSE,d,TRUE,FALSE,Gyeonggi-do_47
13026,9076,icheonsi,jeungpodongjei9tu,1,0,0,0,Gyeonggi-do_48,178590,62898,35524,FALSE,p,FALSE,FALSE,Gyeonggi-do_48
12979,9076,icheonsi,prevote_in,0,1,0,0,Gyeonggi-do_48,178590,45748,20994,TRUE,p,FALSE,FALSE,Gyeonggi-do_48
12951,9076,icheonsi,abroad,0,0,1,0,Gyeonggi-do_48,426,99,23,FALSE,d,TRUE,FALSE,Gyeonggi-do_48
11741,9076,anseongsi,gongdoeubjei2tu,1,0,0,0,Gyeonggi-do_49,154643,55578,26635,FALSE,p,FALSE,FALSE,Gyeonggi-do_49
11802,9076,anseongsi,prevote_in,0,1,0,0,Gyeonggi-do_49,154643,40954,23026,TRUE,p,FALSE,FALSE,Gyeonggi-do_49
11736,9076,anseongsi,abroad,0,0,1,0,Gyeonggi-do_49,378,71,40,FALSE,d,TRUE,FALSE,Gyeonggi-do_49
11102,9076,suwueonsimu,mangpo2dongjei2tu,1,0,0,0,Gyeonggi-do_5,228950,94384,48856,FALSE,p,FALSE,FALSE,Gyeonggi-do_5
11100,9076,suwueonsimu,prevote_in,0,1,0,0,Gyeonggi-do_5,228950,53906,33007,TRUE,p,FALSE,FALSE,Gyeonggi-do_5
11033,9076,suwueonsimu,abroad,0,0,1,0,Gyeonggi-do_5,798,211,136,FALSE,d,TRUE,FALSE,Gyeonggi-do_5
9905,9076,gimposigab,pungmudongjei8tu,1,0,0,0,Gyeonggi-do_50,165143,75201,37679,FALSE,p,FALSE,FALSE,Gyeonggi-do_50
9877,9076,gimposigab,prevote_out,0,1,0,0,Gyeonggi-do_50,165143,35460,20818,TRUE,d,FALSE,FALSE,Gyeonggi-do_50
9878,9076,gimposigab,abroad,0,0,1,0,Gyeonggi-do_50,664,164,113,FALSE,d,TRUE,FALSE,Gyeonggi-do_50
9988,9076,gimposieul,guraedongjei1tu,1,0,0,0,Gyeonggi-do_51,186714,74462,37606,FALSE,p,FALSE,FALSE,Gyeonggi-do_51
9941,9076,gimposieul,prevote_out,0,1,0,0,Gyeonggi-do_51,186714,42767,25470,TRUE,d,FALSE,FALSE,Gyeonggi-do_51
9942,9076,gimposieul,abroad,0,0,1,0,Gyeonggi-do_51,581,159,116,FALSE,d,TRUE,FALSE,Gyeonggi-do_51
